operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,lat,lon
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.554374,-58.46323",145000.0,USD,2198548.0,145000.0,,60.0,,2416.666667,12.0,3.0,,http://nunez.properati.com.ar/11avm_venta_departamentos_colegiales_balcon_lavadero_toilette_luminoso_vista_placard_losa-radiante_re-max-acci-oacute-n,-34.554374,-58.46323
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5553119,-58.4405232",130000.0,USD,1971112.0,130000.0,47.0,42.0,2765.957447,3095.238095,,2.0,1670.0,http://belgrano.properati.com.ar/106um_venta_departamentos_belgrano_balcon_lavadero_luminoso_garage_placard_ruiz-propiedades_cd6,-34.5553119,-58.4405232
sell,apartment,|Argentina|Capital Federal|Villa General Mitre|,"-34.6150567,-58.4802365",93000.0,USD,1410103.2,93000.0,42.0,0.0,2214.285714,,,2.0,,http://villa-general-mitre.properati.com.ar/11far_venta_departamentos_villa-santa-rita_luminoso_garage_grupo-mega-pulvirenti,-34.6150567,-58.4802365
sell,apartment,|Argentina|Capital Federal|Parque Patricios|,"-34.6370468,-58.4051954",90000.0,USD,1364616.0,90000.0,40.0,,2250.0,,,2.0,,http://parque-patricios.properati.com.ar/rsnv_alquiler_departamentos_parque-patricios,-34.6370468,-58.4051954
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.58751,-58.510665",114000.0,USD,1728513.6,114000.0,,67.0,,1701.492537,,2.0,,http://villa-devoto.properati.com.ar/11xsr_venta_departamentos_villa-devoto_balcon_parrilla_patio_terraza_toilette_lujoso_garage_placard_aire-acondicionado_devoto,-34.58751,-58.510665
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6121241,-58.4997281",70000.0,USD,1061368.0,70000.0,34.0,30.0,2058.823529,2333.333333,,,,http://villa-devoto.properati.com.ar/wi6b_venta_departamentos_villa-devoto,-34.6121241,-58.4997281
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5888889,-58.4305556",909464.0,ARS,906939.71,59815.05,42.0,37.0,1424.167857,24580.10811,,,,http://palermo.properati.com.ar/e4uu_venta_departamento_palermo,-34.5888889,-58.4305556
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.595593,-58.401625",320000.0,USD,4851968.0,320000.0,,200.0,,1600.0,1.0,4.0,,http://barrio-norte.properati.com.ar/11xyj_venta_departamentos_barrio-norte_balcon_baulera_lavadero_patio_toilette_dependencias_garage_re-max-premium,-34.595593,-58.401625
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.63295,-58.373844",220000.0,USD,3335728.0,220000.0,92.0,86.0,2391.304348,2558.139535,,3.0,,http://barracas.properati.com.ar/uym2_venta_departamentos_barracas,-34.63295,-58.373844
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.623868,-58.369812",94900.0,USD,1438911.76,94900.0,,52.0,,1825.0,,3.0,,http://san-telmo.properati.com.ar/zs7i_venta_departamentos_san-nicolas_luminoso_re-max-alianza,-34.623868,-58.369812
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.578237,-58.433597",189000.0,USD,2865693.6,189000.0,,53.0,,3566.037736,,2.0,,http://palermo.properati.com.ar/116op_venta_departamentos_palermo_balcon_lavadero_piscina_garage_aire-acondicionado_re-max-ayres-ii,-34.578237,-58.433597
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.577857,-58.495352",170000.0,USD,2577608.0,170000.0,,72.0,,2361.111111,239.0,3.0,,http://villa-urquiza.properati.com.ar/100i5_venta_departamentos_villa-santa-rita_balcon_toilette_vista_garage_aire-acondicionado_re-max-bur-oacute,-34.577857,-58.495352
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6239548,-58.449926",245000.0,USD,3714788.0,245000.0,124.0,114.0,1975.806452,2149.122807,10.0,5.0,4900.0,http://caballito.properati.com.ar/z2y7_venta_departamentos_caballito_rivadavia-av-_6000_balcon_suite_lavadero_toilette_luminoso_lujoso_dependencias_placard_bertolotti,-34.6239548,-58.449926
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6118917,-58.3970302",125000.0,USD,1895300.0,125000.0,71.0,71.0,1760.56338,1760.56338,1.0,3.0,400.0,http://congreso.properati.com.ar/vvow_venta_departamentos_congreso_alsina-adolfo_2100,-34.6118917,-58.3970302
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6028321,-58.4242999",96208.0,USD,1458744.17,96208.0,34.0,28.0,2829.647059,3436.0,,1.0,,http://almagro.properati.com.ar/11a0a_venta_departamentos_almagro_lujoso_garage_predial-propiedades_c3a,-34.6028321,-58.4242999
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.592068,-58.4334936",107000.0,USD,1622376.8,107000.0,45.0,42.0,2377.777778,2547.619048,,2.0,,http://palermo.properati.com.ar/11lic_venta_departamentos_palermo_luminoso_placard_aire-acondicionado_durban-keiller-asesoramiento-inmobiliario_bx8,-34.592068,-58.4334936
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6113922,-58.373383",203000.0,USD,3077967.2,203000.0,77.0,44.0,2636.363636,4613.636364,,2.0,3000.0,http://monserrat.properati.com.ar/106w3_venta_departamentos_monserrat_balcon_situar-propiedades_bjw,-34.6113922,-58.373383
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5841632,-58.4008459",103673.0,USD,1571931.49,103673.0,26.0,,3987.423077,,,1.0,,http://barrio-norte.properati.com.ar/xr23_venta_departamentos_barrio-norte_luminoso_vista_placard_aire-acondicionado,-34.5841632,-58.4008459
sell,apartment,|Argentina|Capital Federal|Agronomía|,"-34.599055,-58.478508",75000.0,USD,1137180.0,75000.0,,34.0,,2205.882353,3.0,2.0,,http://agronomia.properati.com.ar/10yys_venta_departamentos_paternal_baulera_lujoso_re-max-d-bosion,-34.599055,-58.478508
sell,apartment,|Argentina|Capital Federal|Once|,"-34.6033997612,-58.3984088548",70000.0,USD,1061368.0,70000.0,,31.0,,2258.064516,1.0,,,http://once.properati.com.ar/yn8n_venta_departamentos_once_uriburu-jose-e-pres-_500_hidromasaje_parrilla_terraza_estrenar_propiet_9ke,-34.6033997612,-58.3984088548
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.637834,-58.503098",100000.0,USD,1516240.0,100000.0,,52.0,,1923.076923,,2.0,,http://villa-luro.properati.com.ar/ykf0_venta_departamentos_floresta_balcon_baulera_parrilla_quincho_sum_garage_amenities_placard_aire-acondicionado_re-max-urbana,-34.637834,-58.503098
sell,apartment,|Argentina|Capital Federal|Boca|,"-34.632076,-58.3630584",80000.0,USD,1212992.0,80000.0,64.0,64.0,1250.0,1250.0,,3.0,1650.0,http://boca.properati.com.ar/12fbq_venta_departamentos_boca_lavadero_luminoso_vista_garage_di-mitrio-inmobiliaria_d2r,-34.632076,-58.3630584
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.607036,-58.3667729",395000.0,USD,5989148.0,395000.0,107.0,58.0,3691.588785,6810.344828,,2.0,,http://puerto-madero.properati.com.ar/10qr4_venta_departamentos_puerto-madero_balcon_suite_gimnasio_hidromasaje_lavadero_piscina_terraza_toilette_vista_silvia-casalnuovo,-34.607036,-58.3667729
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6209259,-58.44587326",75000.0,USD,1137180.0,75000.0,,,,,,,,http://caballito.properati.com.ar/vrah_venta_departamentos_caballito,-34.6209259,-58.44587326
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6378706,-58.3602495",85000.0,USD,1288804.0,85000.0,60.0,60.0,1416.666667,1416.666667,,3.0,,http://balvanera.properati.com.ar/xjkj_venta_departamentos_boedo_balcon_lavadero_luminoso,-34.6378706,-58.3602495
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6174473,-58.3752695",90000.0,USD,1364616.0,90000.0,46.0,44.0,1956.521739,2045.454545,,3.0,1100.0,http://san-telmo.properati.com.ar/10uh0_venta_departamentos_san-telmo_luminoso_garage_impecable_di-mitrio-inmobiliaria_d2r,-34.6174473,-58.3752695
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5677019,-58.4863498",1085000.0,ARS,1081988.56,71359.98,34.0,32.0,2098.822941,33906.25,,,,http://villa-urquiza.properati.com.ar/pimy_venta_departamentos_villa-urquiza,-34.5677019,-58.4863498
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6195076,-58.4780504",99300.0,USD,1505626.32,99300.0,48.0,46.0,2068.75,2158.695652,,2.0,,http://flores.properati.com.ar/12szr_venta_departamentos_flores_balcon_piscina_aire-acondicionado_le-bleu,-34.6195076,-58.4780504
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6107644,-58.4289207",129000.0,USD,1955949.6,129000.0,62.0,59.0,2080.645161,2186.440678,,,,http://almagro.properati.com.ar/ze3r_venta_departamentos_almagro_balcon_hidromasaje_inmomax,-34.6107644,-58.4289207
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5804014042,-58.4418550761",122000.0,USD,1849812.8,122000.0,41.0,36.0,2975.609756,3388.888889,1.0,1.0,,http://palermo.properati.com.ar/12kq3_venta_departamentos_palermo_dorrego_1869_luminoso_oppel-inmuebles,-34.5804014042,-58.4418550761
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6246107,-58.4513613",98000.0,USD,1485915.2,98000.0,51.0,51.0,1921.568627,1921.568627,11.0,,1200.0,http://caballito.properati.com.ar/v9xq_venta_departamentos_caballito_rivadavia-av-_6000,-34.6246107,-58.4513613
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6126347,-58.4417222",340000.0,USD,5155216.0,340000.0,159.0,148.0,2138.36478,2297.297297,7.0,,5261.0,http://caballito.properati.com.ar/l0p6_venta_departamentos_caballito_pueyrredon-honorio-dr-av-_600,-34.6126347,-58.4417222
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5898479,-58.4074028",245000.0,USD,3714788.0,245000.0,100.0,94.0,2450.0,2606.382979,,4.0,4100.0,http://palermo.properati.com.ar/118g3_venta_departamentos_bs-as-g-b-a-zona-norte_balcon_lavadero_dependencias_rg-montes_7ff,-34.5898479,-58.4074028
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5968099043,-58.4419467474",215000.0,USD,3259916.0,215000.0,100.0,88.0,2150.0,2443.181818,,,,http://villa-crespo.properati.com.ar/10bi4_venta_departamentos_villa-crespo_balcon_lavadero_luminoso_lujoso_dependencias_consultor-inmobiliario,-34.5968099043,-58.4419467474
sell,apartment,|Argentina|Capital Federal|Floresta|,"-34.6313504,-58.487992",135000.0,USD,2046924.0,135000.0,95.0,95.0,1421.052632,1421.052632,,4.0,,http://floresta.properati.com.ar/11sej_venta_departamentos_floresta_lavadero_estudio-integral-encina,-34.6313504,-58.487992
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.604952,-58.4150909",360000.0,USD,5458464.0,360000.0,240.0,240.0,1500.0,1500.0,,,,http://almagro.properati.com.ar/wcp3_venta_departamentos_almagro,-34.604952,-58.4150909
sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5560058,-58.4779032",97000.0,USD,1470752.8,97000.0,55.0,50.0,1763.636364,1940.0,,2.0,,http://coghlan.properati.com.ar/e1so_venta_departamento_nunez,-34.5560058,-58.4779032
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5512502,-58.4523873",155000.0,USD,2350172.0,155000.0,49.0,46.0,3163.265306,3369.565217,,2.0,3100.0,http://nunez.properati.com.ar/11zdo_venta_departamentos_nunez_balcon_lavadero_terraza_garage_placard_lexinton-propiedades_937,-34.5512502,-58.4523873
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5514604244,-58.4677296433",2763000.0,ARS,2755331.34,181721.32,64.0,64.0,2839.395625,43171.875,3.0,2.0,,http://nunez.properati.com.ar/11n80_venta_departamentos_nunez_azurduy-juana_2500_garage_luciano-cazenave-inversiones-inmobiliarias,-34.5514604244,-58.4677296433
sell,apartment,|Argentina|Capital Federal|Monte Castro|,"-34.629394,-58.506856",135000.0,USD,2046924.0,135000.0,,61.0,,2213.114754,,2.0,,http://monte-castro.properati.com.ar/11unj_venta_departamentos_monte-castro_parrilla_piscina_garage_devoto,-34.629394,-58.506856
sell,apartment,|Argentina|Capital Federal|Liniers|,"-34.6535155,-58.5229925",65000.0,USD,985556.0,65000.0,62.0,56.0,1048.387097,1160.714286,,3.0,,http://liniers.properati.com.ar/xwoc_venta_departamentos_liniers_nole-propiedades_cbd,-34.6535155,-58.5229925
sell,apartment,|Argentina|Capital Federal|Parque Chacabuco|,"-34.6381014,-58.4319068",92500.0,USD,1402522.0,92500.0,51.0,43.0,1813.72549,2151.162791,,2.0,,http://parque-chacabuco.properati.com.ar/1017c_venta_departamentos_parque-chacabuco_luminoso_placard_mb-inmobiliaria-sa,-34.6381014,-58.4319068
sell,apartment,|Argentina|Capital Federal|Once|,"-34.6012117102,-58.4024159573",347000.0,USD,5261352.8,347000.0,150.0,142.0,2313.333333,2443.661972,,4.0,,http://once.properati.com.ar/wpej_venta_departamentos_balvanera,-34.6012117102,-58.4024159573
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.568528,-58.472028",149000.0,USD,2259197.6,149000.0,,63.0,,2365.079365,,2.0,,http://villa-urquiza.properati.com.ar/11ay7_venta_departamentos_villa-urquiza_gimnasio_parrilla_piscina_terraza_toilette_amenities_re-max-plaza,-34.568528,-58.472028
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5859727,-58.4148281",225000.0,USD,3411540.0,225000.0,229.0,70.0,982.5327511,3214.285714,,3.0,,http://recoleta.properati.com.ar/10o1j_venta_departamentos_recoleta_baulera_lavadero_parrilla_terraza_luminoso_victorino-de-la-plaza_d03,-34.5859727,-58.4148281
sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.6050004,-58.4591789",109000.0,USD,1652701.6,109000.0,75.0,62.0,1453.333333,1758.064516,,3.0,1787.0,http://paternal.properati.com.ar/10u4g_venta_departamentos_paternal_balcon_luminoso_korn-emprendimientos,-34.6050004,-58.4591789
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.62818,-58.429483",105300.0,USD,1596600.72,105300.0,,36.0,,2925.0,6.0,1.0,,http://caballito.properati.com.ar/vlfp_venta_departamentos_caballito,-34.62818,-58.429483
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6053948,-58.3922096",185000.0,USD,2805044.0,185000.0,126.0,124.0,1468.253968,1491.935484,,,,http://balvanera.properati.com.ar/e9jj_venta_departamento_balvanera,-34.6053948,-58.3922096
sell,apartment,|Argentina|Capital Federal|Boca|,"-34.633449,-58.36955",125000.0,USD,1895300.0,125000.0,59.0,51.0,2118.644068,2450.980392,,3.0,,http://boca.properati.com.ar/yj5x_venta_departamentos_caballito_balcon_lavadero_luminoso_estrenar_pablo-di-lernia-negocios-inmobiliarios_91a,-34.633449,-58.36955
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5888889,-58.4305556",710107.0,ARS,708136.08,46703.43,31.0,25.0,1506.562258,28404.28,,,,http://palermo.properati.com.ar/e4uk_venta_departamento_palermo,-34.5888889,-58.4305556
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.553811,-58.453759",135500.0,USD,2054505.2,135500.0,,43.0,,3151.162791,,2.0,,http://belgrano.properati.com.ar/vov4_venta_departamentos_belgrano,-34.553811,-58.453759
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6031267,-58.4410494",95000.0,USD,1440428.0,95000.0,41.0,34.0,2317.073171,2794.117647,,1.0,,http://villa-crespo.properati.com.ar/12iw3_venta_departamentos_villa-crespo_balcon_baulera_hidromasaje_parrilla_piscina_terraza_luminoso_garage_amoblado_placard_aire-acondicionado_subte-linea-b_le-bleu,-34.6031267,-58.4410494
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5715462,-58.4832391",94000.0,USD,1425265.6,94000.0,38.0,35.0,2473.684211,2685.714286,,,,http://villa-urquiza.properati.com.ar/f1ao_venta_departamento_villa-urquiza,-34.5715462,-58.4832391
sell,apartment,|Argentina|Capital Federal|Boca|,"-34.6316459,-58.3629581",82000.0,USD,1243316.8,82000.0,97.0,73.0,845.3608247,1123.287671,,3.0,1900.0,http://boca.properati.com.ar/10ugr_venta_departamentos_boca_balcon_lavadero_sum_luminoso_garage_di-mitrio-inmobiliaria_d2r,-34.6316459,-58.3629581
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5699597626,-58.4309854928",350000.0,USD,5306840.0,350000.0,120.0,110.0,2916.666667,3181.818182,,3.0,4800.0,http://palermo.properati.com.ar/xiev_venta_departamentos_belgrano_balcon_baulera_suite_gimnasio_lavadero_piscina_terraza_toilette_vestidor_luminoso_dependencias_garage_amenities_aire-acondicionado,-34.5699597626,-58.4309854928
sell,apartment,|Argentina|Capital Federal|Abasto|,"-34.6071014351,-58.4115412831",75000.0,USD,1137180.0,75000.0,44.0,3.0,1704.545455,25000.0,,2.0,900.0,http://abasto.properati.com.ar/uwsd_venta_departamentos_abasto_anchorena-tomas-manuel-de-dr-_200,-34.6071014351,-58.4115412831
sell,apartment,|Argentina|Capital Federal|Boedo|,,1449000.0,ARS,1444978.23,95300.1,39.0,33.0,2443.592308,43909.09091,,1.0,1.0,http://boedo.properati.com.ar/11z7m_venta_departamentos_boedo_hidromasaje_lavadero_parrilla_sum_sauna_lujoso_amenities_estrenar_embassy-net,,
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.567026,-58.438361",150000.0,USD,2274360.0,150000.0,,60.0,,2500.0,12.0,3.0,,http://palermo.properati.com.ar/10zgb_venta_departamentos_palermo_luminoso_re-max-oeste,-34.567026,-58.438361
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.610635,-58.443855",176000.0,USD,2668582.4,176000.0,63.0,60.0,2793.650794,2933.333333,,3.0,,http://caballito.properati.com.ar/10b91_venta_departamentos_caballito_lavadero_garage_doble-circulacion_migliorisi-propiedades_cy1,-34.610635,-58.443855
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6243555704,-58.4080709784",70000.0,USD,1061368.0,70000.0,35.0,33.0,2000.0,2121.212121,,,,http://san-cristobal.properati.com.ar/vlax_venta_departamentos_san-cristobal,-34.6243555704,-58.4080709784
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5972185,-58.3918557",108000.0,USD,1637539.2,108000.0,40.0,36.0,2700.0,3000.0,4.0,1.0,900.0,http://barrio-norte.properati.com.ar/w7sh_venta_departamentos_barrio-norte,-34.5972185,-58.3918557
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5602381374,-58.4436559523",185000.0,USD,2805044.0,185000.0,69.0,63.0,2681.15942,2936.507937,,3.0,,http://belgrano.properati.com.ar/xx13_venta_departamentos_belgrano_balcon_suite_gimnasio_lavadero_parrilla_piscina_terraza_lujoso_amenities_placard_lexinton-propiedades_cbn,-34.5602381374,-58.4436559523
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5495227,-58.4692294",191000.0,USD,2896018.4,191000.0,137.0,47.0,1394.160584,4063.829787,,2.0,,http://nunez.properati.com.ar/10grq_venta_departamentos_nunez_balcon_suite_vestidor_garage_losa-radiante_meet-invest-re,-34.5495227,-58.4692294
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.549461,-58.471556",179000.0,USD,2714069.6,179000.0,,65.0,,2753.846154,,3.0,,http://nunez.properati.com.ar/10mea_venta_departamentos_saavedra_balcon_lavadero_toilette_luminoso_impecable_re-max-total-v,-34.549461,-58.471556
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.602358,-58.427074",159500.0,USD,2418402.8,159500.0,,115.0,,1386.956522,1.0,3.0,,http://almagro.properati.com.ar/11pgk_venta_departamentos_almagro_baulera_patio_luminoso_garage_losa-radiante_re-max-premium-ii,-34.602358,-58.427074
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.56679535,-58.4327507",149000.0,USD,2259197.6,149000.0,,,,,,,,http://belgrano.properati.com.ar/xstm_venta_departamentos_belgrano_balcon_dependencias,-34.56679535,-58.4327507
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5830691,-58.4481004",90000.0,USD,1364616.0,90000.0,46.0,43.0,1956.521739,2093.023256,,1.0,,http://palermo.properati.com.ar/y3om_venta_departamentos_palermo_balcon_piscina_deborah-sosa-inversiones-inmobiliarias_akn,-34.5830691,-58.4481004
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5620246,-58.4580944",180000.0,USD,2729232.0,180000.0,82.0,79.0,2195.121951,2278.481013,1.0,4.0,2200.0,http://belgrano.properati.com.ar/11w3w_venta_departamentos_belgrano_luminoso_fera-cancellieri-propiedades,-34.5620246,-58.4580944
sell,apartment,|Argentina|Capital Federal|,,129000.0,USD,1955949.6,129000.0,,55.0,,2345.454545,,3.0,,http://capital-federal.properati.com.ar/sb6x_venta_departamentos_boedo,,
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5545426,-58.4615875",360000.0,USD,5458464.0,360000.0,135.0,135.0,2666.666667,2666.666667,,4.0,,http://belgrano.properati.com.ar/12twe_venta_departamentos_belgrano_balcon_baulera_terraza_toilette_garage_impecable_subte-linea-d_zuker-propiedades_dkg,-34.5545426,-58.4615875
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6306674,-58.4534846",145000.0,USD,2198548.0,145000.0,55.0,50.0,2636.363636,2900.0,,2.0,2500.0,http://caballito.properati.com.ar/y0aa_venta_departamentos_caballito_amenities_neturban,-34.6306674,-58.4534846
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5786879,-58.4573579",88000.0,USD,1334291.2,88000.0,46.0,46.0,1913.043478,1913.043478,,1.0,,http://belgrano.properati.com.ar/xawj_venta_departamentos_bs-as-g-b-a-zona-norte,-34.5786879,-58.4573579
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.61105728,-58.4201889",50000.0,USD,758120.0,50000.0,,,,,,,,http://almagro.properati.com.ar/ziqp_venta_departamentos_almagro_luminoso_gaman-bienes-raices_ahs,-34.61105728,-58.4201889
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.595346,-58.441408",276500.0,USD,4192403.6,276500.0,,90.0,,3072.222222,,4.0,,http://villa-crespo.properati.com.ar/12snw_venta_departamentos_villa-crespo_balcon_suite_gimnasio_parrilla_piscina_toilette_garage_amenities_placard_subte-linea-b_re-max-splendid,-34.595346,-58.441408
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5763108,-58.4415658",145000.0,USD,2198548.0,145000.0,67.0,,2164.179104,,1.0,3.0,,http://belgrano.properati.com.ar/yc9x_venta_departamentos_belgrano_lavadero_luminoso_fera-cancellieri-propiedades,-34.5763108,-58.4415658
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6235,-58.404180217",1443000.0,ARS,1438994.84,94905.48,46.0,42.0,2063.162609,34357.14286,,2.0,,http://san-cristobal.properati.com.ar/11d80_venta_departamentos_san-cristobal_garage_lone-lighthouse_d9p,-34.6235,-58.404180217
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5719003943,-58.4744939153",183300.0,USD,2779267.92,183300.0,94.0,61.0,1950.0,3004.918033,,2.0,,http://villa-urquiza.properati.com.ar/xx1j_venta_departamentos_villa-urquiza_parrilla_terraza_toilette_garage_lexinton-propiedades_cbn,-34.5719003943,-58.4744939153
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5631814,-58.4585617",75000.0,USD,1137180.0,75000.0,44.0,25.0,1704.545455,3000.0,,1.0,,http://belgrano.properati.com.ar/yvvw_venta_departamentos_belgrano_balcon_luminoso_vardy-propiedades,-34.5631814,-58.4585617
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5933706,-58.4422322",78100.0,USD,1184183.44,78100.0,40.0,35.0,1952.5,2231.428571,,1.0,,http://villa-crespo.properati.com.ar/10j4d_venta_departamentos_villa-crespo_balcon_baulera_garage_migliorisi-propiedades_cy0,-34.5933706,-58.4422322
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.58751,-58.510665",146000.0,USD,2213710.4,146000.0,,67.0,,2179.104478,,2.0,,http://villa-devoto.properati.com.ar/11xsw_venta_departamentos_villa-devoto_balcon_parrilla_patio_terraza_toilette_lujoso_garage_placard_aire-acondicionado_devoto,-34.58751,-58.510665
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5840512,-58.4757726",78000.0,USD,1182667.2,78000.0,33.0,30.0,2363.636364,2600.0,,1.0,,http://villa-urquiza.properati.com.ar/zf22_venta_departamentos_villa-urquiza_balcon_suite_lavadero_parrilla_sum_terraza_toilette_luminoso_garage_urbanuzprop_cnu,-34.5840512,-58.4757726
sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5843603,-58.453461",125000.0,USD,1895300.0,125000.0,,60.0,,2083.333333,,2.0,,http://chacarita.properati.com.ar/11srm_venta_departamentos_chacarita_avenida-federico-lacroze_baulera_lavadero_parrilla_terraza_luminoso_re-max-central,-34.5843603,-58.453461
sell,apartment,|Argentina|Capital Federal|Parque Patricios|,"-34.63505173,-58.39184952",87000.0,USD,1319128.8,87000.0,,,,,,,,http://parque-patricios.properati.com.ar/ypsa_venta_departamentos_parque-patricios_patio_luminoso_garage_aire-acondicionado_viano-negocios-inmobiliarios_b42,-34.63505173,-58.39184952
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.593335,-58.442214",76184.0,USD,1155132.28,76184.0,,34.0,,2240.705882,,1.0,,http://villa-crespo.properati.com.ar/oki2_venta_departamentos_villa-crespo_justo-juan-b-av-_2300,-34.593335,-58.442214
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5758276,-58.4951948",80000.0,USD,1212992.0,80000.0,37.0,35.0,2162.162162,2285.714286,,1.0,,http://villa-urquiza.properati.com.ar/zsro_venta_departamentos_villa-urquiza_luminoso_garage_nucifora-propiedades_cro,-34.5758276,-58.4951948
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5660136,-58.456114",167000.0,USD,2532120.8,167000.0,69.0,,2420.289855,,,3.0,,http://belgrano.properati.com.ar/unmn_venta_departamentos_belgrano_la-pampa_2600,-34.5660136,-58.456114
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6088825,-58.3768414",57000.0,USD,864256.8,57000.0,27.0,22.0,2111.111111,2590.909091,,1.0,1129.0,http://monserrat.properati.com.ar/10wtb_venta_departamentos_monserrat_placard_cabildo-500,-34.6088825,-58.3768414
sell,apartment,|Argentina|Capital Federal|San Nicolás|,"-34.60615,-58.379495",84500.0,USD,1281222.8,84500.0,46.0,42.0,1836.956522,2011.904762,,,,http://san-nicolas.properati.com.ar/10oz5_venta_departamentos_san-nicolas_balcon_lavadero_luminoso_amoblado_amenities_placard_vaira-propiedades,-34.60615,-58.379495
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5663095,-58.4703235",93000.0,USD,1410103.2,93000.0,37.0,37.0,2513.513514,2513.513514,,2.0,1244.0,http://belgrano.properati.com.ar/yyfk_venta_departamentos_belgrano_garage_cabildo-500,-34.5663095,-58.4703235
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.595916,-58.408314",93975.0,USD,1424886.54,93975.0,,31.0,,3031.451613,,1.0,,http://recoleta.properati.com.ar/114n4_venta_departamentos_recoleta_piscina_sum_terraza_garage_belgrano,-34.595916,-58.408314
